episode,train_seed,train_throughput_mbps,mean_window_reward,total_reward,windows,packets,partial_windows,updates,loss,return_mean,return_std,return_min,return_max,gradient_norm,parameter_norm_before,parameter_norm_after,exploration_count,action_counts,validation_throughput_mbps,validation_probability,validation_zero_fraction,validation_longest_zero_run,gamma,epsilon,learning_rate,segment_count,segment_mean_throughput_mbps
84,774098,24.066307948717956,10.974385456551405,110226.72752560231,10044,236871,0,1,-0.09139852225780487,10.974384307861328,438.95135498046875,0.0,43987.8828125,0.22233694791793823,26.072694778442383,26.074623107910156,2949,467 505 473 602 694 803 716 5785,nan,nan,nan,nan,0.99,0.3,0.0001,10044,17.244235180031538
85,774099,18.753318205128203,4.849963335978407,52132.25589843189,10749,250120,0,1,-0.0564124695956707,4.849963188171387,9.512310028076172,0.0,28.280744552612305,0.19879378378391266,26.074623107910156,26.076486587524414,3153,464 556 531 696 801 837 817 6048,nan,nan,nan,nan,0.99,0.3,0.0001,10749,12.570211354750906
86,774100,21.014832307692306,8.791418585507817,91984.61266016828,10463,244586,0,1,-0.057200923562049866,8.79141902923584,323.38714599609375,0.0,33070.109375,0.18858014047145844,26.076486587524414,26.078296661376953,3105,468 484 539 662 759 833 829 5890,nan,nan,nan,nan,0.99,0.3,0.0001,10463,14.543575083427267
87,774101,21.834211025641032,5.803593165470272,59724.77726585457,10291,239065,0,1,-0.05030697211623192,5.803593158721924,10.010995864868164,0.0,28.280744552612305,0.19429916143417358,26.078296661376953,26.080055236816406,3160,510 520 565 665 749 753 764 5766,nan,nan,nan,nan,0.99,0.3,0.0001,10291,15.294418554288773
88,774102,47.126811282051285,18.672213609146134,142823.76189635877,7649,187860,0,1,-0.10064393281936646,18.67221450805664,11.06193733215332,0.0,28.280744552612305,0.23870448768138885,26.080055236816406,26.081783294677734,2244,299 305 305 310 357 423 375 5276,nan,nan,nan,nan,0.99,0.3,0.0001,7649,44.370911845326155
89,774103,51.42263846153846,21.688513100428313,158412.8996855284,7304,179189,0,1,-0.13085797429084778,21.688512802124023,9.20071029663086,0.33603042364120483,28.280744552612305,0.34253165125846863,26.081783294677734,26.083486557006836,2145,286 286 279 282 315 372 334 5151,nan,nan,nan,nan,0.99,0.3,0.0001,7304,50.528170052402636
90,774104,42.38678,15.292395759931816,124847.11898408334,8164,197601,0,1,-0.058957092463970184,15.29239559173584,12.034080505371094,0.0,28.280744552612305,0.1571161299943924,26.083486557006836,26.085140228271484,2456,337 363 334 403 446 469 482 5331,nan,nan,nan,nan,0.99,0.3,0.0001,8164,37.13077829076169
91,774105,10.01136512820513,2.011684718233342,23088.105511164067,11477,264918,0,1,-0.02414039522409439,2.0116846561431885,5.6780266761779785,0.0,28.280683517456055,0.21502166986465454,26.085140228271484,26.086753845214844,3498,553 626 661 845 896 1003 927 5967,nan,nan,nan,nan,0.99,0.3,0.0001,11477,6.49480639722719
92,774106,23.779972820512818,6.865719572741485,68973.01882776096,10046,235839,0,1,-0.02911529503762722,6.865719318389893,10.796762466430664,0.0,28.280744552612305,0.21920175850391388,26.086753845214844,26.08832550048828,3016,489 516 521 622 735 748 678 5738,nan,nan,nan,nan,0.99,0.3,0.0001,10046,17.464027357514006
93,774107,7.467015897435899,1.4145521588691123,16923.70202871006,11964,272953,0,1,-0.014744791202247143,1.4145522117614746,4.924585342407227,0.0,48.44145202636719,0.3109889030456543,26.08832550048828,26.08985137939453,3582,586 594 696 842 879 1053 1033 6282,nan,nan,nan,nan,0.99,0.3,0.0001,11964,4.630953998052964
94,774108,13.11410205128205,3.1531709843410547,35429.02918005609,11236,257688,0,1,-0.029358068481087685,3.1531713008880615,7.653800010681152,0.0,28.280651092529297,0.2215394526720047,26.08985137939453,26.091352462768555,3364,561 623 594 759 832 926 897 6045,nan,nan,nan,nan,0.99,0.3,0.0001,11236,8.86399553943191
95,774109,37.25672076923078,12.800048396947625,111808.4227473375,8735,207688,0,1,-0.025544660165905952,12.800047874450684,12.492341041564941,0.0,28.280744552612305,0.2330220341682434,26.091352462768555,26.092830657958984,2574,386 401 404 477 526 540 534 5468,nan,nan,nan,nan,0.99,0.3,0.0001,8735,30.821898081898457
96,774110,49.67582410256409,19.97809849721002,149416.19866063373,7479,183418,0,1,-0.08337181806564331,19.97809600830078,10.300007820129395,0.0,28.280744552612305,0.18478654325008392,26.092830657958984,26.09429359436035,2245,282 295 279 317 338 392 360 5217,nan,nan,nan,nan,0.99,0.3,0.0001,7479,47.33615170257354
97,774111,42.66291384615386,15.584927146780354,127126.25073628734,8157,197031,0,1,-0.0545266717672348,15.584927558898926,12.136393547058105,0.0,28.280744552612305,0.16191184520721436,26.09429359436035,26.09573745727539,2480,334 364 336 422 456 500 463 5283,nan,nan,nan,nan,0.99,0.3,0.0001,8157,37.344468196673986
98,774112,31.76460358974359,9.95459200789674,92707.11536954233,9313,219282,0,1,-0.0315423347055912,9.954591751098633,12.076729774475098,0.0,28.280744552612305,0.23303857445716858,26.09573745727539,26.097179412841797,2837,446 463 414 580 654 656 653 5448,nan,nan,nan,nan,0.99,0.3,0.0001,9313,24.39732767110875
99,774113,17.6470323076923,4.340332340139114,46185.47643142031,10641,246578,0,1,-0.018193010240793228,4.340332508087158,8.710282325744629,0.0,28.280651092529297,0.25693047046661377,26.097179412841797,26.09860610961914,3181,502 574 574 773 917 805 883 5614,nan,nan,nan,nan,0.99,0.3,0.0001,10641,12.020665840708329
100,774114,13.603454358974355,3.1486665264076907,35391.011756822445,11240,255888,0,1,-0.023041168227791786,3.1486666202545166,7.665634632110596,0.0,28.280683517456055,0.251045823097229,26.09860610961914,26.10003089904785,3362,565 593 648 906 888 968 956 5717,nan,nan,nan,nan,0.99,0.3,0.0001,11240,8.837886387854633
101,774115,20.95104358974359,5.548708531832377,57440.230721528766,10352,240069,0,1,-0.02101045660674572,5.548708438873291,9.8583345413208,0.0,28.280651092529297,0.25493520498275757,26.10003089904785,26.10146141052246,3046,515 520 526 806 839 840 811 5496,nan,nan,nan,nan,0.99,0.3,0.0001,10352,14.64560505817131
102,774116,33.27431435897436,10.82898049074303,97742.37790944659,9026,213769,0,1,-0.033329207450151443,10.828980445861816,12.12356185913086,0.0,28.280744552612305,0.23153404891490936,26.10146141052246,26.102901458740234,2747,439 407 460 570 615 611 659 5266,nan,nan,nan,nan,0.99,0.3,0.0001,9026,26.781151477626445
103,774117,44.41148487179487,16.828389010201064,131631.65883779273,7822,191091,0,1,-0.08382755517959595,16.828388214111328,11.554853439331055,0.0,28.280744552612305,0.18663698434829712,26.102901458740234,26.10434341430664,2326,305 330 328 346 429 466 407 5212,nan,nan,nan,nan,0.99,0.3,0.0001,7822,40.89190825940752
104,774118,42.44153897435898,15.647119078985455,126851.19437333508,8107,195674,0,1,-0.05347856506705284,15.64711856842041,12.013667106628418,0.0,28.280744552612305,0.16432784497737885,26.10434341430664,26.105792999267578,2402,368 350 365 396 489 458 488 5194,nan,nan,nan,nan,0.99,0.3,0.0001,8107,37.76883146038937
105,774119,42.55863487179487,15.802167606850075,127713.1185985623,8082,195243,0,1,-0.06297124922275543,15.802166938781738,11.99998950958252,0.0,28.280744552612305,0.17099598050117493,26.105792999267578,26.107254028320312,2449,330 359 371 418 531 492 468 5114,nan,nan,nan,nan,0.99,0.3,0.0001,8082,37.99615891194274
106,774120,18.296298717948712,5.534211327650818,59105.37697931073,10680,242554,0,1,-0.029164278879761696,5.534211158752441,89.47314453125,0.0,9202.2978515625,0.2521790564060211,26.107254028320312,26.108739852905273,3191,536 579 635 895 943 853 897 5343,nan,nan,nan,nan,0.99,0.3,0.0001,10680,12.443365529228384
107,774121,15.20696256410257,3.5304556512602217,38485.49705438768,10901,246222,0,1,-0.03537052124738693,3.5304555892944336,7.80817174911499,0.0,28.280651092529297,0.2710479497909546,26.108739852905273,26.110246658325195,3227,551 627 645 942 1079 949 970 5139,nan,nan,nan,nan,0.99,0.3,0.0001,10901,10.191027373676544
108,774122,48.83401538461539,19.87806742298585,149025.87147012493,7497,183508,0,1,-0.08526996523141861,19.878067016601562,10.459418296813965,0.0,28.280744552612305,0.18844614923000336,26.110246658325195,26.11175537109375,2254,281 292 320 347 346 398 345 5169,nan,nan,nan,nan,0.99,0.3,0.0001,7497,46.865945944879535
109,774123,39.24588589743589,13.904168395113187,117420.70209673086,8445,200619,0,1,-0.03997509926557541,13.904169082641602,12.354996681213379,0.0,28.280744552612305,0.26284492015838623,26.11175537109375,26.113306045532227,2584,409 385 382 481 545 554 551 5139,nan,nan,nan,nan,0.99,0.3,0.0001,8445,33.60946328582491
110,774124,23.547532564102564,6.52270501366637,64626.96127540639,9908,227798,0,1,-0.009371127933263779,6.522705078125,10.213828086853027,0.0,28.28046417236328,0.42410245537757874,26.113306045532227,26.114870071411133,2953,460 520 538 817 965 828 841 4940,nan,nan,nan,nan,0.99,0.3,0.0001,9908,17.522890379599982
111,774125,50.84444871794873,21.137412973035822,154704.72554964919,7319,178695,0,1,-0.1184481754899025,21.13741111755371,9.427186965942383,0.15986815094947815,28.280744552612305,0.3195630609989166,26.114870071411133,26.11643409729004,2232,279 284 308 304 293 381 315 5156,nan,nan,nan,nan,0.99,0.3,0.0001,7319,49.9173825068576
112,774126,27.818303846153842,8.21122698089618,78860.62392452691,9604,221517,0,1,-0.05135410651564598,8.211227416992188,11.341048240661621,0.0,28.28071403503418,0.2604682743549347,26.11643409729004,26.11805534362793,2830,445 507 538 793 912 735 776 4899,nan,nan,nan,nan,0.99,0.3,0.0001,9604,20.739663162433068
113,774127,29.46696076923077,9.70831691362473,90908.67957918196,9364,217693,0,1,-0.055947985500097275,9.708316802978516,88.33477783203125,0.0,8485.701171875,0.25524264574050903,26.11805534362793,26.119722366333008,2806,421 461 543 700 886 736 770 4848,nan,nan,nan,nan,0.99,0.3,0.0001,9364,22.547202136679964
114,774128,28.34640282051282,8.431091772375355,80095.37183756588,9500,218612,0,1,-0.06299976259469986,8.431092262268066,11.350497245788574,0.0,28.280651092529297,0.2601104974746704,26.119722366333008,26.121448516845703,2808,454 528 536 791 944 708 738 4802,nan,nan,nan,nan,0.99,0.3,0.0001,9500,21.416605915364055
115,774129,23.957948974358974,6.723455734003265,67221.11042856464,9998,224906,0,1,-0.05677555501461029,6.723455905914307,10.637791633605957,0.0,28.280744552612305,0.2543151378631592,26.121448516845703,26.123226165771484,2970,505 506 609 907 1075 871 888 4638,nan,nan,nan,nan,0.99,0.3,0.0001,9998,17.272566907815595
116,774130,34.18427564102566,11.001281676717639,97097.31207870989,8826,205786,0,1,-0.07696489989757538,11.00128173828125,11.862946510314941,0.0,28.280651092529297,0.2127140760421753,26.123226165771484,26.125043869018555,2687,440 451 474 660 858 653 637 4654,nan,nan,nan,nan,0.99,0.3,0.0001,8826,27.792609102887013
117,774131,38.60885256410255,13.329590237351765,112728.34463728387,8457,198023,0,1,-0.06218625232577324,13.32958984375,12.168212890625,0.0,28.280744552612305,0.2576480209827423,26.125043869018555,26.126914978027344,2565,382 405 451 582 698 566 615 4759,nan,nan,nan,nan,0.99,0.3,0.0001,8457,32.73512821311466
118,774132,45.65263538461539,17.63570523599355,136517.99423182607,7741,185936,0,1,-0.08372779190540314,17.635705947875977,11.274600982666016,0.0,28.280744552612305,0.18571063876152039,26.126914978027344,26.128820419311523,2347,319 319 374 390 484 454 489 4913,nan,nan,nan,nan,0.99,0.3,0.0001,7741,42.49776779671051
119,774133,41.570898974358975,15.157746793089245,123520.47861688425,8149,191378,0,1,-0.075518898665905,15.157747268676758,12.033075332641602,0.0,28.280744552612305,0.2573227882385254,26.128820419311523,26.130796432495117,2442,350 403 413 556 585 518 470 4855,nan,nan,nan,nan,0.99,0.3,0.0001,8149,36.79645381736825
120,774134,12.869424615384618,2.804818775321773,30903.493266495298,11018,236346,0,1,-0.05457759648561478,2.804818630218506,10.590352058410645,0.0,868.4495849609375,0.3872207999229431,26.130796432495117,26.132823944091797,3361,620 697 731 1324 1356 1073 1092 4126,nan,nan,nan,nan,0.99,0.3,0.0001,11018,8.593966625186376
121,774135,51.367008974358974,21.581831338369195,157633.6960954486,7304,178881,0,1,-0.13143789768218994,21.581830978393555,9.231599807739258,0.33818402886390686,28.280744552612305,0.37853312492370605,26.132823944091797,26.13483428955078,2182,271 297 301 264 340 357 349 5126,nan,nan,nan,nan,0.99,0.3,0.0001,7304,50.41074236134117
122,774136,28.7236141025641,8.843364655195135,83003.82065366153,9386,212557,0,1,-0.0822606310248375,8.843364715576172,11.48658275604248,0.0,28.280744552612305,0.25244084000587463,26.13483428955078,26.136911392211914,2846,439 508 568 944 1016 754 815 4343,nan,nan,nan,nan,0.99,0.3,0.0001,9386,22.380219123367283
123,774137,41.986273333333315,15.2018626515269,122983.06885085262,8090,192057,0,1,-0.09771088510751724,15.201862335205078,11.883419036865234,0.0,28.280744552612305,0.22444213926792145,26.136911392211914,26.139034271240234,2451,362 367 373 517 666 528 529 4749,nan,nan,nan,nan,0.99,0.3,0.0001,8090,37.15733809140838
124,774138,37.29954128205127,12.903216430499723,110580.56480938263,8570,198144,0,1,-0.08996912091970444,12.903215408325195,12.27386474609375,0.0,28.280744552612305,0.2599075734615326,26.139034271240234,26.14122772216797,2577,381 445 445 671 784 608 574 4663,nan,nan,nan,nan,0.99,0.3,0.0001,8570,31.585867863301406
125,774139,29.930395384615405,10.13940130766703,94722.2870162254,9342,210574,0,1,-0.09910622239112854,10.13940143585205,103.4728775024414,0.0,9948.353515625,0.24612636864185333,26.14122772216797,26.143489837646484,2738,439 454 571 892 1058 766 780 4383,nan,nan,nan,nan,0.99,0.3,0.0001,9342,23.09033650942167
126,774140,39.77893230769231,13.951689915929855,116217.5769996957,8330,192388,0,1,-0.08934324979782104,13.951689720153809,12.19694709777832,0.0,28.280744552612305,0.26032015681266785,26.143489837646484,26.145822525024414,2562,412 408 436 631 715 578 533 4618,nan,nan,nan,nan,0.99,0.3,0.0001,8330,34.07430335605215
127,774141,23.58220102564103,6.435127432099661,61642.085672082656,9579,213688,0,1,-0.09823750704526901,6.4351277351379395,9.577352523803711,0.0,28.280651092529297,0.26105618476867676,26.145822525024414,26.148204803466797,2911,497 552 610 1032 1399 901 847 3742,nan,nan,nan,nan,0.99,0.3,0.0001,9579,18.195276075536704
128,774142,24.16301282051282,6.611855275127452,64597.826037995204,9770,214885,0,1,-0.09779398143291473,6.611855506896973,10.151339530944824,0.0,28.280744552612305,0.2727506458759308,26.148204803466797,26.150653839111328,2935,512 538 592 1139 1385 900 916 3789,nan,nan,nan,nan,0.99,0.3,0.0001,9770,17.867204760063427
129,774143,27.2733176923077,7.817539430502563,72929.82534715842,9329,208531,0,1,-0.10063331574201584,7.817539691925049,10.519155502319336,0.0,28.280744552612305,0.27741873264312744,26.150653839111328,26.153167724609375,2783,486 536 549 937 1337 800 804 3881,nan,nan,nan,nan,0.99,0.3,0.0001,9329,21.168872310256198
130,774144,17.759468717948714,4.148758327901707,42562.11168594361,10259,219369,0,1,-0.0860041156411171,4.1487579345703125,7.853891372680664,0.0,28.28046417236328,0.40618669986724854,26.153167724609375,26.155752182006836,3058,536 630 736 1397 1655 951 1026 3329,nan,nan,nan,nan,0.99,0.3,0.0001,10259,12.638828043743944
131,774145,32.97079923076923,10.450676776517302,92467.58811862509,8848,199624,0,1,-0.11715220659971237,10.450676918029785,11.590367317199707,0.0,28.280744552612305,0.2823401689529419,26.155752182006836,26.158414840698242,2577,433 472 482 901 1175 672 690 4024,nan,nan,nan,nan,0.99,0.3,0.0001,8848,26.785989617425113
132,774146,33.88688025641027,10.896834731047154,96066.49498891171,8816,200274,0,1,-0.12486004084348679,10.896835327148438,11.78679084777832,0.0,28.280744552612305,0.2617894411087036,26.158414840698242,26.161144256591797,2577,412 443 523 862 1127 643 662 4145,nan,nan,nan,nan,0.99,0.3,0.0001,8816,27.585500064889036
133,774147,13.350040512820515,2.701652815274417,28759.09421859617,10645,221271,0,1,-0.09980960190296173,2.701652765274048,5.709372043609619,0.0,28.28046417236328,0.423374742269516,26.161144256591797,26.163942337036133,3186,634 644 784 1683 1860 1070 1111 2860,nan,nan,nan,nan,0.99,0.3,0.0001,10645,9.427963119419067
134,774148,37.39945256410256,12.909038935973996,108500.47225686144,8405,192870,0,1,-0.12862582504749298,12.909038543701172,11.912456512451172,0.0,28.280744552612305,0.270320326089859,26.163942337036133,26.16681671142578,2445,373 410 447 717 1016 583 628 4232,nan,nan,nan,nan,0.99,0.3,0.0001,8405,32.304122788540084
135,774149,31.693818461538466,10.074529709354902,89623.0162944212,8896,197337,0,1,-0.13796943426132202,10.074529647827148,11.467641830444336,0.0,28.280744552612305,0.2846377193927765,26.16681671142578,26.16977310180664,2700,400 501 514 989 1278 675 756 3784,nan,nan,nan,nan,0.99,0.3,0.0001,8896,25.967877647755106
136,774150,46.1201435897436,18.03309403904617,138638.42697218695,7688,182647,0,1,-0.14472006261348724,18.03309440612793,11.15359878540039,0.0,28.280744552612305,0.2791469991207123,26.16977310180664,26.17278289794922,2288,333 329 343 464 631 392 432 4765,nan,nan,nan,nan,0.99,0.3,0.0001,7688,43.24031666195489
137,774151,50.61549743589743,21.018328633091773,153854.16559423177,7320,177493,0,1,-0.15532317757606506,21.018327713012695,9.453048706054688,0.07468735426664352,28.280744552612305,0.5135740041732788,26.17278289794922,26.175722122192383,2266,286 308 294 301 382 366 337 5047,nan,nan,nan,nan,0.99,0.3,0.0001,7320,49.66280577492701
138,774152,34.83383666666667,11.429836096100821,98319.45009865926,8602,189251,0,1,-0.1442519873380661,11.42983627319336,11.7433443069458,0.0,28.280744552612305,0.2805608808994293,26.175722122192383,26.178754806518555,2635,416 469 502 949 1161 653 623 3830,nan,nan,nan,nan,0.99,0.3,0.0001,8602,29.136167108020736
139,774153,24.37273871794872,7.220630955176663,68660.97975277489,9509,198856,0,1,-0.13348093628883362,7.220631122589111,59.32929992675781,0.0,5713.32080078125,0.28444787859916687,26.178754806518555,26.181852340698242,2881,506 564 629 1443 1594 817 844 3113,nan,nan,nan,nan,0.99,0.3,0.0001,9509,18.69367352271896
140,774154,33.740075641025655,10.760171564238865,91579.82018323698,8511,188422,0,1,-0.14043369889259338,10.760171890258789,11.057398796081543,0.0,28.28071403503418,0.27889999747276306,26.181852340698242,26.184968948364258,2584,442 450 490 844 1416 656 634 3580,nan,nan,nan,nan,0.99,0.3,0.0001,8511,28.61705123208788
141,774155,34.973074358974344,11.476640819563126,98297.42861955818,8565,191736,0,1,-0.1522287130355835,11.476641654968262,11.59974193572998,0.0,28.28071403503418,0.2989223003387451,26.184968948364258,26.188138961791992,2593,416 458 475 883 1436 605 561 3732,nan,nan,nan,nan,0.99,0.3,0.0001,8565,29.329759011953456
142,774156,39.35308000000001,13.887289777358008,115278.39244184883,8301,187235,0,1,-0.1414412558078766,13.887289047241211,12.135587692260742,0.0,28.280744552612305,0.307279109954834,26.188138961791992,26.191394805908203,2439,368 403 453 819 939 498 564 4258,nan,nan,nan,nan,0.99,0.3,0.0001,8301,34.029684602845784
143,774157,30.570055897435896,9.459354195313965,83819.33752467704,8861,190865,0,1,-0.14570076763629913,9.45935344696045,10.956724166870117,0.0,28.28071403503418,0.30217963457107544,26.191394805908203,26.194725036621094,2642,452 477 548 1103 1561 678 657 3386,nan,nan,nan,nan,0.99,0.3,0.0001,8861,25.233202303855496
